fid,row_index,col_index,経度,緯度,park_name
593,19,34,139.3675362963,35.6063870232115,小山内裏公園
594,20,34,139.367537341138,35.606206752573,小山内裏公園
595,21,34,139.367538385966,35.6060264819291,小山内裏公園
596,22,34,139.367539430786,35.6058462112798,小山内裏公園
597,23,34,139.367540475596,35.6056659406251,小山内裏公園
598,24,34,139.367541520397,35.6054856699649,小山内裏公園
599,25,34,139.367542565189,35.6053053992992,小山内裏公園
600,26,34,139.367543609971,35.6051251286282,小山内裏公園
601,27,34,139.367544654744,35.6049448579517,小山内裏公園
602,13,35,139.367750771967,35.6074695000389,小山内裏公園
603,14,35,139.367751816365,35.6072892294274,小山内裏公園
604,15,35,139.367752860755,35.6071089588104,小山内裏公園
605,16,35,139.367753905135,35.606928688188,小山内裏公園
606,17,35,139.367754949505,35.6067484175602,小山内裏公園
607,18,35,139.367755993867,35.606568146927,小山内裏公園
608,19,35,139.367757038219,35.6063878762883,小山内裏公園
609,20,35,139.367758082562,35.6062076056443,小山内裏公園
610,21,35,139.367759126896,35.6060273349947,小山内裏公園
611,22,35,139.36776017122,35.6058470643398,小山内裏公園
612,23,35,139.367761215535,35.6056667936794,小山内裏公園
613,24,35,139.367762259841,35.6054865230136,小山内裏公園
614,25,35,139.367763304138,35.6053062523423,小山内裏公園
615,26,35,139.367764348425,35.6051259816656,小山内裏公園
616,27,35,139.367765392703,35.6049457109835,小山内裏公園
617,14,36,139.36797256077,35.6072900821281,小山内裏公園
618,15,36,139.367973604664,35.6071098115055,小山内裏公園
619,16,36,139.367974648549,35.6069295408775,小山内裏公園
620,17,36,139.367975692425,35.606749270244,小山内裏公園
621,18,36,139.367976736291,35.6065689996052,小山内裏公園
622,19,36,139.367977780148,35.6063887289609,小山内裏公園
623,20,36,139.367978823996,35.6062084583112,小山内裏公園
624,21,36,139.367979867834,35.606028187656,小山内裏公園
625,22,36,139.367980911664,35.6058479169954,小山内裏公園
626,23,36,139.367981955484,35.6056676463294,小山内裏公園
627,24,36,139.367982999294,35.6054873756579,小山内裏公園
628,25,36,139.367984043096,35.605307104981,小山内裏公園
629,26,36,139.367985086888,35.6051268342987,小山内裏公園
630,27,36,139.367986130671,35.604946563611,小山内裏公園
631,28,36,139.367987174445,35.6047662929178,小山内裏公園
632,14,37,139.368193305184,35.6072909344244,小山内裏公園
633,15,37,139.368194348583,35.6071106637962,小山内裏公園
634,16,37,139.368195391972,35.6069303931626,小山内裏公園
635,17,37,139.368196435353,35.6067501225235,小山内裏公園
636,18,37,139.368197478724,35.606569851879,小山内裏公園
637,19,37,139.368198522086,35.6063895812291,小山内裏公園
638,20,37,139.368199565439,35.6062093105737,小山内裏公園
639,21,37,139.368200608782,35.6060290399129,小山内裏公園
640,22,37,139.368201652116,35.6058487692467,小山内裏公園
641,23,37,139.368202695441,35.605668498575,小山内裏公園
642,24,37,139.368203738757,35.605488227898,小山内裏公園
643,25,37,139.368204782063,35.6053079572155,小山内裏公園
644,26,37,139.36820582536,35.6051276865275,小山内裏公園
645,27,37,139.368206868648,35.6049474158341,小山内裏公園
646,28,37,139.368207911927,35.6047671451353,小山内裏公園
647,29,37,139.368208955196,35.6045868744311,小山内裏公園
648,34,37,139.368214171404,35.6036855208284,小山内裏公園
649,35,37,139.368215214618,35.6035052500916,小山内裏公園
650,36,37,139.368216257822,35.6033249793494,小山内裏公園
651,37,37,139.368217301017,35.6031447086017,小山内裏公園
652,14,38,139.368414049607,35.6072917863164,小山内裏公園
653,15,38,139.36841509251,35.6071115156826,小山内裏公園
654,16,38,139.368416135405,35.6069312450433,小山内裏公園
655,17,38,139.36841717829,35.6067509743986,小山内裏公園
656,18,38,139.368418221167,35.6065707037485,小山内裏公園
657,19,38,139.368419264033,35.6063904330929,小山内裏公園
658,20,38,139.368420306891,35.6062101624319,小山内裏公園
659,21,38,139.368421349739,35.6060298917655,小山内裏公園
660,22,38,139.368422392578,35.6058496210937,小山内裏公園
661,23,38,139.368423435408,35.6056693504164,小山内裏公園
662,24,38,139.368424478229,35.6054890797337,小山内裏公園
663,25,38,139.36842552104,35.6053088090455,小山内裏公園
664,26,38,139.368426563842,35.605128538352,小山内裏公園
665,27,38,139.368427606635,35.604948267653,小山内裏公園
666,28,38,139.368428649419,35.6047679969485,小山内裏公園
667,29,38,139.368429692193,35.6045877262387,小山内裏公園
668,32,38,139.36843282046,35.6040469140765,小山内裏公園
669,33,38,139.368433863197,35.6038666433449,小山内裏公園
670,34,38,139.368434905925,35.6036863726079,小山内裏公園
671,35,38,139.368435948644,35.6035061018654,小山内裏公園
672,36,38,139.368436991353,35.6033258311176,小山内裏公園
673,37,38,139.368438034053,35.6031455603642,小山内裏公園
674,14,39,139.368634794039,35.607292637804,小山内裏公園
675,15,39,139.368635836448,35.6071123671646,小山内裏公園
676,16,39,139.368636878847,35.6069320965197,小山内裏公園
677,17,39,139.368637921237,35.6067518258694,小山内裏公園
678,18,39,139.368638963618,35.6065715552136,小山内裏公園
679,19,39,139.36864000599,35.6063912845524,小山内裏公園
680,20,39,139.368641048353,35.6062110138858,小山内裏公園
681,21,39,139.368642090706,35.6060307432138,小山内裏公園
682,22,39,139.36864313305,35.6058504725363,小山内裏公園
683,23,39,139.368644175385,35.6056702018534,小山内裏公園
684,24,39,139.36864521771,35.605489931165,小山内裏公園
685,25,39,139.368646260026,35.6053096604713,小山内裏公園
686,26,39,139.368647302333,35.6051293897721,小山内裏公園
687,27,39,139.368648344631,35.6049491190675,小山内裏公園
688,28,39,139.368649386919,35.6047688483574,小山内裏公園
689,29,39,139.368650429199,35.6045885776419,小山内裏公園
690,30,39,139.368651471468,35.604408306921,小山内裏公園
691,31,39,139.368652513729,35.6042280361946,小山内裏公園
692,32,39,139.368653555981,35.6040477654629,小山内裏公園
693,33,39,139.368654598223,35.6038674947256,小山内裏公園
694,34,39,139.368655640456,35.603687223983,小山内裏公園
695,35,39,139.368656682679,35.6035069532349,小山内裏公園
696,36,39,139.368657724894,35.6033266824814,小山内裏公園
697,37,39,139.368658767099,35.6031464117225,小山内裏公園
698,38,39,139.368659809295,35.6029661409581,小山内裏公園
699,14,40,139.36885553848,35.6072934888873,小山内裏公園
700,15,40,139.368856580394,35.6071132182422,小山内裏公園
701,16,40,139.368857622298,35.6069329475917,小山内裏公園
702,17,40,139.368858664194,35.6067526769358,小山内裏公園
703,18,40,139.368859706079,35.6065724062744,小山内裏公園
704,19,40,139.368860747956,35.6063921356076,小山内裏公園
705,20,40,139.368861789823,35.6062118649353,小山内裏公園
706,21,40,139.368862831682,35.6060315942577,小山内裏公園
707,22,40,139.36886387353,35.6058513235746,小山内裏公園
708,23,40,139.36886491537,35.6056710528861,小山内裏公園
709,24,40,139.3688659572,35.6054907821921,小山内裏公園
710,25,40,139.368866999022,35.6053105114927,小山内裏公園
711,26,40,139.368868040833,35.6051302407879,小山内裏公園
712,27,40,139.368869082636,35.6049499700776,小山内裏公園
713,28,40,139.368870124429,35.6047696993619,小山内裏公園
714,29,40,139.368871166214,35.6045894286408,小山内裏公園
715,30,40,139.368872207988,35.6044091579143,小山内裏公園
716,31,40,139.368873249754,35.6042288871823,小山内裏公園
717,32,40,139.36887429151,35.6040486164449,小山内裏公園
718,33,40,139.368875333258,35.6038683457021,小山内裏公園
719,34,40,139.368876374995,35.6036880749538,小山内裏公園
720,35,40,139.368877416724,35.6035078042001,小山内裏公園
721,36,40,139.368878458443,35.603327533441,小山内裏公園
722,37,40,139.368879500154,35.6031472626764,小山内裏公園
723,38,40,139.368880541854,35.6029669919065,小山内裏公園
724,13,41,139.369075241503,35.6074746102115,小山内裏公園
725,14,41,139.369076282931,35.6072943395662,小山内裏公園
726,15,41,139.36907732435,35.6071140689155,小山内裏公園
727,16,41,139.369078365759,35.6069337982594,小山内裏公園
728,17,41,139.369079407159,35.6067535275978,小山内裏公園
729,18,41,139.36908044855,35.6065732569308,小山内裏公園
730,19,41,139.369081489931,35.6063929862584,小山内裏公園
731,20,41,139.369082531303,35.6062127155805,小山内裏公園
732,21,41,139.369083572666,35.6060324448973,小山内裏公園
733,22,41,139.36908461402,35.6058521742085,小山内裏公園
734,23,41,139.369085655365,35.6056719035144,小山内裏公園
735,24,41,139.3690866967,35.6054916328148,小山内裏公園
736,25,41,139.369087738026,35.6053113621098,小山内裏公園
737,26,41,139.369088779343,35.6051310913994,小山内裏公園
738,27,41,139.36908982065,35.6049508206835,小山内裏公園
739,28,41,139.369090861949,35.6047705499622,小山内裏公園
740,29,41,139.369091903238,35.6045902792355,小山内裏公園
741,30,41,139.369092944518,35.6044100085033,小山内裏公園
742,31,41,139.369093985788,35.6042297377657,小山内裏公園
743,32,41,139.36909502705,35.6040494670227,小山内裏公園
744,33,41,139.369096068302,35.6038691962742,小山内裏公園
745,34,41,139.369097109544,35.6036889255203,小山内裏公園
746,35,41,139.369098150778,35.603508654761,小山内裏公園
747,36,41,139.369099192002,35.6033283839963,小山内裏公園
748,37,41,139.369100233217,35.6031481132261,小山内裏公園
749,38,41,139.369101274423,35.6029678424505,小山内裏公園
750,14,42,139.369297027391,35.6072951898408,小山内裏公園
751,15,42,139.369298068314,35.6071149191844,小山内裏公園
752,16,42,139.369299109229,35.6069346485227,小山内裏公園
753,17,42,139.369300150134,35.6067543778555,小山内裏公園
754,18,42,139.369301191029,35.6065741071829,小山内裏公園
755,19,42,139.369302231916,35.6063938365049,小山内裏公園
756,20,42,139.369303272793,35.6062135658214,小山内裏公園
757,21,42,139.369304313661,35.6060332951325,小山内裏公園
758,22,42,139.369305354519,35.6058530244382,小山内裏公園
759,23,42,139.369306395369,35.6056727537384,小山内裏公園
760,24,42,139.369307436209,35.6054924830332,小山内裏公園
761,25,42,139.36930847704,35.6053122123226,小山内裏公園
762,26,42,139.369309517862,35.6051319416065,小山内裏公園
763,27,42,139.369310558674,35.604951670885,小山内裏公園
764,28,42,139.369311599477,35.6047714001581,小山内裏公園
765,29,42,139.369312640271,35.6045911294258,小山内裏公園
766,30,42,139.369313681056,35.604410858688,小山内裏公園
767,31,42,139.369314721832,35.6042305879448,小山内裏公園
768,32,42,139.369315762598,35.6040503171961,小山内裏公園
769,33,42,139.369316803355,35.603870046442,小山内裏公園
770,34,42,139.369317844103,35.6036897756825,小山内裏公園
771,35,42,139.369318884841,35.6035095049176,小山内裏公園
772,36,42,139.36931992557,35.6033292341473,小山内裏公園
773,37,42,139.369320966291,35.6031489633715,小山内裏公園
774,38,42,139.369322007001,35.6029686925902,小山内裏公園
775,15,43,139.369518812289,35.607115769049,小山内裏公園
776,16,43,139.369519852708,35.6069354983817,小山内裏公園
777,17,43,139.369520893117,35.6067552277089,小山内裏公園
778,18,43,139.369521933518,35.6065749570307,小山内裏公園
779,19,43,139.369522973909,35.606394686347,小山内裏公園
780,20,43,139.369524014291,35.6062144156579,小山内裏公園
781,21,43,139.369525054664,35.6060341449634,小山内裏公園
782,22,43,139.369526095028,35.6058538742634,小山内裏公園
