fid,row_index,col_index,経度,緯度,park_name
49,48,17,139.262076408124,35.6593896042481,八王子霊園
50,49,17,139.262077692016,35.6592093382108,八王子霊園
51,50,17,139.262078975896,35.659029072168,八王子霊園
52,37,18,139.26228317402,35.6613735779769,八王子霊園
53,39,18,139.26228574105,35.6610130460028,八王子霊園
54,40,18,139.262287024549,35.6608327800076,八王子霊園
55,41,18,139.262288308036,35.6606525140069,八王子霊園
56,42,18,139.262289591511,35.6604722480008,八王子霊園
57,43,18,139.262290874975,35.6602919819893,八王子霊園
58,44,18,139.262292158428,35.6601117159722,八王子霊園
59,45,18,139.262293441869,35.6599314499498,八王子霊園
60,46,18,139.262294725299,35.6597511839219,八王子霊園
61,47,18,139.262296008718,35.6595709178885,八王子霊園
62,48,18,139.262297292125,35.6593906518497,八王子霊園
63,49,18,139.26229857552,35.6592103858055,八王子霊園
64,50,18,139.262299858905,35.6590301197558,八王子霊園
65,51,18,139.262301142278,35.6588498537006,八王子霊園
66,37,19,139.262504063493,35.6613746252495,八王子霊園
67,38,19,139.262505346517,35.6611943592582,八王子霊園
68,39,19,139.26250662953,35.6610140932615,八王子霊園
69,40,19,139.262507912532,35.6608338272594,八王子霊園
70,41,19,139.262509195523,35.6606535612518,八王子霊園
71,42,19,139.262510478502,35.6604732952388,八王子霊園
72,43,19,139.26251176147,35.6602930292203,八王子霊園
73,44,19,139.262513044426,35.6601127631964,八王子霊園
74,45,19,139.262514327371,35.659932497167,八王子霊園
75,46,19,139.262515610304,35.6597522311322,八王子霊園
76,47,19,139.262516893226,35.6595719650919,八王子霊園
77,48,19,139.262518176137,35.6593916990462,八王子霊園
78,49,19,139.262519459036,35.659211432995,八王子霊園
79,50,19,139.262520741924,35.6590311669384,八王子霊園
80,51,19,139.262522024801,35.6588509008763,八王子霊園
81,52,19,139.262523307666,35.6586706348088,八王子霊園
82,37,20,139.262724952977,35.6613756721168,八王子霊園
83,38,20,139.262726235505,35.6611954061187,八王子霊園
84,39,20,139.262727518022,35.6610151401151,八王子霊園
85,40,20,139.262728800527,35.660834874106,八王子霊園
86,41,20,139.262730083021,35.6606546080915,八王子霊園
87,42,20,139.262731365504,35.6604743420716,八王子霊園
88,43,20,139.262732647975,35.6602940760462,八王子霊園
89,44,20,139.262733930435,35.6601138100154,八王子霊園
90,45,20,139.262735212884,35.6599335439791,八王子霊園
91,46,20,139.262736495321,35.6597532779373,八王子霊園
92,47,20,139.262737777747,35.6595730118902,八王子霊園
93,48,20,139.262739060161,35.6593927458375,八王子霊園
94,49,20,139.262740342564,35.6592124797794,八王子霊園
95,50,20,139.262741624956,35.6590322137159,八王子霊園
96,51,20,139.262742907336,35.658851947647,八王子霊園
97,52,20,139.262744189705,35.6586716815725,八王子霊園
98,37,21,139.262945842472,35.6613767185791,八王子霊園
99,38,21,139.262947124504,35.661196452574,八王子霊園
